X,Y,FID,OBJECTID,ID,INV_MOVIMI,F35DOV_TIP,TIPO,SUBTIPO_MO,SUBTIPO,CLAS_MAPA,ETIQUETA_M,ESRI_OID
-8477597.6656,272444.5002,3017,-7.58397098088e+56,1393,30183,69,Deslizamiento,4,Deslizamiento traslacional,Deslizamiento,dt,1240
-8122488.4899,812844.686900001,3018,-7.58397098088e+56,1394,29993,72,Reptación,8,Reptacion de suelos,Reptación,lr,1241
-8216213.3167,745989.514,3019,-7.58397098088e+56,1400,30324,69,Deslizamiento,3,Deslizamiento rotacional,Deslizamiento rotacional,dr,1245
-8217295.5895,747950.980099998,3020,-7.58397098088e+56,1401,30318,72,Reptación,8,Reptacion de suelos,Reptación,lr,1246
-8441387.909,748760.4945,3021,-7.58397098088e+56,1402,30309,67,Caida,20,Caida de detritos,Caida,cd,1247
-8422525.4396,370902.773499999,3022,-7.58397098088e+56,1589,30418,69,Deslizamiento,4,Deslizamiento traslacional,Deslizamiento,dt,6
-8422772.8164,367309.804099999,3023,-7.58397098088e+56,1591,30412,67,Caida,20,Caida de detritos,Caida,cd,7
-8422772.8164,365079.743700001,3024,-7.58397098088e+56,1593,30406,69,Deslizamiento,4,Deslizamiento traslacional,Deslizamiento,dt,8
-8071745.3553,823787.7918,3025,-7.58397098088e+56,1595,29960,69,Deslizamiento,4,Deslizamiento traslacional,Deslizamiento,dt,9
-8396829.1905,281265.5975,3026,-7.58397098088e+56,1596,29933,69,Deslizamiento,4,Deslizamiento traslacional,Deslizamiento,dt,10
-8393334.9954,271763.5953,3027,-7.58397098088e+56,1598,29932,67,Caida,15,Caida de roca,Caida,cr,11
-8106316.2417,743312.0704,3028,-7.58397098088e+56,1600,29888,71,Flujo,5,Flujo de detritos,Flujo,fd,12
-8105357.6572,747110.343199998,3029,-7.58397098088e+56,1601,29884,71,Flujo,5,Flujo de detritos,Flujo,fd,13
-8102729.2803,753306.4531,3030,-7.58397098088e+56,1603,29881,71,Flujo,2,Avalancha de rocas,Avalancha,ad,14
-8561705.7252,240599.908100002,3031,-7.58397098088e+56,1002,30033,69,Deslizamiento,4,Deslizamiento traslacional,Deslizamiento,dt,941
-8418103.5821,327268.204,3032,-7.58397098088e+56,1003,30605,69,Deslizamiento,4,Deslizamiento traslacional,Deslizamiento,dt,942
-8420762.8811,400487.397100002,3033,-7.58397098088e+56,1004,30203,69,Deslizamiento,4,Deslizamiento traslacional,Deslizamiento,dt,943
-8132198.0233,798070.5889,3034,-7.58397098088e+56,1006,30600,69,Deslizamiento,4,Deslizamiento traslacional,Deslizamiento,dt,944
-8558335.2184,231719.186099999,3035,-7.58397098088e+56,1008,30065,69,Deslizamiento,4,Deslizamiento traslacional,Deslizamiento,dt,945
-8540060.2687,250130.9582,3036,-7.58397098088e+56,1009,30079,67,Caida,20,Caida de detritos,Caida,cd,946
-8538885.2296,242116.175,3037,-7.58397098088e+56,1011,30076,69,Deslizamiento,4,Deslizamiento traslacional,Deslizamiento,dt,947
-8199144.3282,771556.417100001,3038,-7.58397098088e+56,1012,30019,69,Deslizamiento,3,Deslizamiento rotacional,Deslizamiento rotacional,dr,948
-8529397.6808,247729.020599999,3039,-7.58397098088e+56,1013,30121,69,Deslizamiento,4,Deslizamiento traslacional,Deslizamiento,dt,949
-8536225.9306,257062.980300002,3040,-7.58397098088e+56,1015,30116,69,Deslizamiento,4,Deslizamiento traslacional,Deslizamiento,dt,950
-8132012.4908,795577.492400002,3041,-7.58397098088e+56,1208,30590,69,Deslizamiento,18,Deslizamiento en cuña,Deslizamiento,dc,1101
-8130528.2309,812688.819499999,3042,-7.58397098088e+56,1210,30426,69,Deslizamiento,82,Deslizamiento traslacional planar,Deslizamiento,dtp,1102
-8176107.3779,821979.364,3043,-7.58397098088e+56,1212,30379,69,Deslizamiento,4,Deslizamiento traslacional,Deslizamiento,dt,1103
-8135382.9976,802464.966899998,3044,-7.58397098088e+56,1213,30575,69,Deslizamiento,4,Deslizamiento traslacional,Deslizamiento,dt,1104
-8125518.8538,801654.627599999,3045,-7.58397098088e+56,1215,30606,69,Deslizamiento,4,Deslizamiento traslacional,Deslizamiento,dt,1105
-8128085.3865,812564.1259,3046,-7.58397098088e+56,1216,30411,67,Caida,15,Caida de roca,Caida,cr,1106
-8302856.987,723079.761399999,3047,-7.58397098088e+56,1217,29014,69,Deslizamiento,4,Deslizamiento traslacional,Deslizamiento,dt,1107
-8306258.416,723546.578400001,3048,-7.58397098088e+56,1218,30554,69,Deslizamiento,4,Deslizamiento traslacional,Deslizamiento,dt,1108
-8081393.0446,826874.743299998,3049,-7.58397098088e+56,1219,30330,71,Flujo,5,Flujo de detritos,Flujo,fd,1109
-8124220.1264,822509.413600001,3050,-7.58397098088e+56,1220,30043,71,Flujo,17,Flujo de tierra,Flujo,ft,1110
-8123076.0094,820888.1032,3051,-7.58397098088e+56,1407,30063,69,Deslizamiento,4,Deslizamiento traslacional,Deslizamiento,dt,1250
-8123725.3732,823101.828699999,3052,-7.58397098088e+56,1408,30060,72,Reptación,8,Reptacion de suelos,Reptación,lr,1251
-8123632.6068,827342.48,3053,-7.58397098088e+56,1409,30049,71,Flujo,5,Flujo de detritos,Flujo,fd,1252
-8210461.8097,766946.623599999,3054,-7.58397098088e+56,1410,29934,67,Caida,15,Caida de roca,Caida,cr,1253
-8561891.2577,241899.5647,3055,-7.58397098088e+56,1412,26581,72,Reptación,8,Reptacion de suelos,Reptación,lr,1254
-8427070.9856,395096.487100001,3056,-7.58397098088e+56,1413,30349,69,Deslizamiento,4,Deslizamiento traslacional,Deslizamiento,dt,1255
-8424628.1411,394941.5801,3057,-7.58397098088e+56,1415,30276,71,Flujo,17,Flujo de tierra,Flujo,ft,1256
-8421814.2318,394105.086199999,3058,-7.58397098088e+56,1416,30268,69,Deslizamiento,4,Deslizamiento traslacional,Deslizamiento,dt,1257
-8120664.0872,820326.8926,3059,-7.58397098088e+56,1404,30069,71,Flujo,5,Flujo de detritos,Flujo,fd,1248
-8121004.23,820482.783799998,3060,-7.58397098088e+56,1405,30066,69,Deslizamiento,82,Deslizamiento traslacional planar,Deslizamiento,dtp,1249
-8085567.5255,844651.870299999,3061,-7.58397098089e+56,801,31930,69,Deslizamiento,4,Deslizamiento traslacional,Deslizamiento,dt,829
-8542936.0222,319063.331500001,3062,-7.58397098089e+56,802,31825,69,Deslizamiento,3,Deslizamiento rotacional,Deslizamiento rotacional,dr,830
-8537679.2685,326215.473499998,3063,-7.58397098089e+56,804,31833,69,Deslizamiento,82,Deslizamiento traslacional planar,Deslizamiento,dtp,831
-8537679.2685,325689.111400001,3064,-7.58397098089e+56,806,31832,69,Deslizamiento,3,Deslizamiento rotacional,Deslizamiento rotacional,dr,832
-8503479.4472,328351.906599998,3065,-7.58397098089e+56,808,31624,69,Deslizamiento,3,Deslizamiento rotacional,Deslizamiento rotacional,dr,833
-8068869.6018,838164.0295,3066,-7.58397098089e+56,810,31898,69,Deslizamiento,4,Deslizamiento traslacional,Deslizamiento,dt,834
-8073044.0827,874451.052099999,3067,-7.58397098089e+56,813,31907,69,Deslizamiento,3,Deslizamiento rotacional,Deslizamiento rotacional,dr,835
-8412135.6205,313676.269,3068,-7.58397098088e+56,1016,30592,69,Deslizamiento,3,Deslizamiento rotacional,Deslizamiento rotacional,dr,951
-8388913.1379,357120.028900001,3069,-7.58397098088e+56,1018,30295,69,Deslizamiento,4,Deslizamiento traslacional,Deslizamiento,dt,952
-8128549.2177,799317.182599999,3070,-7.58397098088e+56,1020,30604,67,Caida,23,Caida de Tierras,Caida,ct,953
-8383161.6308,371367.3902,3071,-7.58397098088e+56,1021,30502,69,Deslizamiento,4,Deslizamiento traslacional,Deslizamiento,dt,954
-8386037.3844,361982.511599999,3072,-7.58397098088e+56,1022,30378,69,Deslizamiento,4,Deslizamiento traslacional,Deslizamiento,dt,955
-8414887.6857,329280.802099999,3073,-7.58397098088e+56,1024,30430,69,Deslizamiento,4,Deslizamiento traslacional,Deslizamiento,dt,956
-8120416.7104,752310.046100002,3074,-7.58397098088e+56,1025,30014,71,Flujo,5,Flujo de detritos,Flujo,fd,957
-8118870.6065,753648.972199999,3075,-7.58397098088e+56,1026,30013,71,Flujo,5,Flujo de detritos,Flujo,fd,958
-8112748.0345,753150.763300002,3076,-7.58397098088e+56,1027,30011,71,Flujo,2,Avalancha de rocas,Avalancha,ad,959
-8109841.3588,754769.959,3077,-7.58397098088e+56,1028,30010,67,Caida,15,Caida de roca,Caida,cr,960
-8374967.2794,387103.586599998,3078,-7.58397098088e+56,1221,30483,69,Deslizamiento,4,Deslizamiento traslacional,Deslizamiento,dt,1111
-8371194.7855,332284.2786,3079,-7.58397098088e+56,1223,29815,69,Deslizamiento,4,Deslizamiento traslacional,Deslizamiento,dt,1112
-8367051.2267,325224.6763,3080,-7.58397098088e+56,1225,29813,69,Deslizamiento,4,Deslizamiento traslacional,Deslizamiento,dt,1113
-8407280.8539,323893.304900002,3081,-7.58397098088e+56,1227,29847,69,Deslizamiento,4,Deslizamiento traslacional,Deslizamiento,dt,1114
-8417361.4521,355974.1237,3082,-7.58397098088e+56,1228,30528,69,Deslizamiento,4,Deslizamiento traslacional,Deslizamiento,dt,1115
-8510004.0062,277365.6787,3083,-7.58397098088e+56,1230,30329,69,Deslizamiento,4,Deslizamiento traslacional,Deslizamiento,dt,1116
-8302826.065,723079.761399999,3084,-7.58397098088e+56,1231,30561,67,Caida,15,Caida de roca,Caida,cr,1117
-8216089.6284,468116.170499999,3085,-7.58397098088e+56,3379,27972,71,Flujo,5,Flujo de detritos,Flujo,fd,2578
-8374039.617,387475.3358,3086,-7.58397098088e+56,1233,30485,69,Deslizamiento,4,Deslizamiento traslacional,Deslizamiento,dt,1118
-8532453.4368,253225.574,3087,-7.58397098088e+56,1234,30081,67,Caida,20,Caida de detritos,Caida,cd,1119
-8546306.529,222838.913199998,3088,-7.58397098088e+56,1235,30088,69,Deslizamiento,4,Deslizamiento traslacional,Deslizamiento,dt,1120
-8414980.452,336092.9166,3089,-7.58397098088e+56,1237,30513,72,Reptación,8,Reptacion de suelos,Reptación,lr,1121
-8114974.4243,823881.333099999,3090,-7.58397098088e+56,1417,30072,69,Deslizamiento,4,Deslizamiento traslacional,Deslizamiento,dt,1258
-8203844.4844,791744.592500001,3091,-7.58397098088e+56,1419,30042,71,Flujo,17,Flujo de tierra,Flujo,ft,1259
-8201061.4972,755486.157099999,3092,-7.58397098088e+56,1420,29938,71,Flujo,17,Flujo de tierra,Flujo,ft,1260
-8427844.0375,357956.237199999,3093,-7.58397098088e+56,1422,30445,69,Deslizamiento,4,Deslizamiento traslacional,Deslizamiento,dt,1261
-8154987.5968,746923.536699999,3094,-7.58397098088e+56,1423,30433,67,Caida,20,Caida de detritos,Caida,cd,1262
-8183806.9761,769158.028700002,3095,-7.58397098088e+56,1424,30021,69,Deslizamiento,3,Deslizamiento rotacional,Deslizamiento rotacional,dr,1263
-8196948.8604,771618.714299999,3096,-7.58397098088e+56,1425,30020,69,Deslizamiento,3,Deslizamiento rotacional,Deslizamiento rotacional,dr,1264
-8202298.3804,768566.235199999,3097,-7.58397098088e+56,1426,30016,69,Deslizamiento,3,Deslizamiento rotacional,Deslizamiento rotacional,dr,1265
-8204772.1468,677039.041900001,3098,-7.58397098088e+56,1427,30439,71,Flujo,5,Flujo de detritos,Flujo,fd,1266
-8085474.7593,843716.070500001,3099,-7.58397098089e+56,814,31871,69,Deslizamiento,3,Deslizamiento rotacional,Deslizamiento rotacional,dr,836
-8073662.5243,871423.474,3100,-7.58397098089e+56,815,31908,69,Deslizamiento,3,Deslizamiento rotacional,Deslizamiento rotacional,dr,837
-8085536.6034,839785.908599999,3101,-7.58397098089e+56,816,31872,69,Deslizamiento,3,Deslizamiento rotacional,Deslizamiento rotacional,dr,838
-8504932.7849,331355.3605,3102,-7.58397098089e+56,817,31613,69,Deslizamiento,3,Deslizamiento rotacional,Deslizamiento rotacional,dr,839
-8500851.0702,327515.906599998,3103,-7.58397098089e+56,821,31626,69,Deslizamiento,3,Deslizamiento rotacional,Deslizamiento rotacional,dr,840
-8508983.5775,325627.186700001,3104,-7.58397098089e+56,823,31621,69,Deslizamiento,82,Deslizamiento traslacional planar,Deslizamiento,dtp,841
-8381708.2931,367712.4586,3105,-7.58397098088e+56,1030,30401,69,Deslizamiento,4,Deslizamiento traslacional,Deslizamiento,dt,961
-8391108.6056,365977.957,3106,-7.58397098088e+56,1032,30469,69,Deslizamiento,81,Deslizamiento traslacional en cuña,Deslizamiento,dtc,962
-8071528.9008,825159.7465,3107,-7.58397098088e+56,1034,29844,72,Reptación,8,Reptacion de suelos,Reptación,lr,963
-8059623.8996,810569.070500001,3108,-7.58397098088e+56,1035,29858,69,Deslizamiento,3,Deslizamiento rotacional,Deslizamiento rotacional,dr,964
-8460868.8198,281265.5975,3109,-7.58397098088e+56,1036,30221,67,Caida,20,Caida de detritos,Caida,cd,965
-8420237.2057,358730.509500001,3110,-7.58397098088e+56,1037,30283,71,Flujo,5,Flujo de detritos,Flujo,fd,966
-8417114.0755,362044.455400001,3111,-7.58397098088e+56,1038,30284,67,Caida,15,Caida de roca,Caida,cr,967
-8422865.5826,362106.3992,3112,-7.58397098088e+56,1039,30316,69,Deslizamiento,4,Deslizamiento traslacional,Deslizamiento,dt,968
-8422556.3617,360588.785,3113,-7.58397098088e+56,1041,30311,69,Deslizamiento,4,Deslizamiento traslacional,Deslizamiento,dt,969
-8520486.5915,258579.4003,3114,-7.58397098088e+56,1238,30118,67,Caida,15,Caida de roca,Caida,cr,1122
-8206720.2379,752652.559,3115,-7.58397098088e+56,1239,30425,72,Reptación,8,Reptacion de suelos,Reptación,lr,1123
-8367607.8242,317050.896600001,3116,-7.58397098088e+56,1240,29821,69,Deslizamiento,4,Deslizamiento traslacional,Deslizamiento,dt,1124
-8522929.436,267183.042,3117,-7.58397098088e+56,1241,30131,69,Deslizamiento,4,Deslizamiento traslacional,Deslizamiento,dt,1125
-8403137.2951,331634.0352,3118,-7.58397098088e+56,1242,29845,69,Deslizamiento,4,Deslizamiento traslacional,Deslizamiento,dt,1126
-8377533.8122,325967.773400001,3119,-7.58397098088e+56,1243,29825,69,Deslizamiento,3,Deslizamiento rotacional,Deslizamiento rotacional,dr,1127
-8408919.7241,365203.634799998,3120,-7.58397098088e+56,1244,30476,69,Deslizamiento,4,Deslizamiento traslacional,Deslizamiento,dt,1128
-8571229.7261,231162.222199999,3121,-7.58397098088e+56,1246,30056,72,Reptación,8,Reptacion de suelos,Reptación,lr,1129
-8371967.8376,386576.9441,3122,-7.58397098088e+56,1247,30486,71,Flujo,17,Flujo de tierra,Flujo,ft,1130
-8571291.5702,232864.062,3123,-7.58397098088e+56,1249,30058,67,Caida,15,Caida de roca,Caida,cr,1131
-8415196.9065,407613.751699999,3124,-7.58397098088e+56,1429,30413,69,Deslizamiento,3,Deslizamiento rotacional,Deslizamiento rotacional,dr,1267
-8419402.3095,400704.278700002,3125,-7.58397098088e+56,1430,30398,67,Caida,20,Caida de detritos,Caida,cd,1268
-8125116.8668,801716.961,3126,-7.58397098088e+56,1432,30120,69,Deslizamiento,4,Deslizamiento traslacional,Deslizamiento,dt,1269
-8207091.3029,756451.482700001,3127,-7.58397098088e+56,1434,30022,69,Deslizamiento,3,Deslizamiento rotacional,Deslizamiento rotacional,dr,1270
-8417887.1276,407706.707400002,3128,-7.58397098088e+56,1435,30432,71,Flujo,5,Flujo de detritos,Flujo,fd,1271
-8098060.0461,812470.606,3129,-7.58397098088e+56,1436,30132,67,Caida,15,Caida de roca,Caida,cr,1272
-8415444.2831,411022.1873,3130,-7.58397098088e+56,1438,30589,67,Caida,23,Caida de Tierras,Caida,ct,1273
-8417577.9067,404949.0557,3131,-7.58397098088e+56,1440,30586,67,Caida,15,Caida de roca,Caida,cr,1274
-8414980.452,403833.6226,3132,-7.58397098088e+56,1442,30579,67,Caida,23,Caida de Tierras,Caida,ct,1275
-8194134.9511,824536.1261,3133,-7.58397098088e+56,1443,30399,69,Deslizamiento,82,Deslizamiento traslacional planar,Deslizamiento,dtp,1276
-8210338.1214,767818.716,3134,-7.58397098088e+56,1445,30023,67,Caida,15,Caida de roca,Caida,cr,1277
-8492100.1214,343803.4542,3135,-7.58397098089e+56,825,31635,69,Deslizamiento,3,Deslizamiento rotacional,Deslizamiento rotacional,dr,842
-8492223.8097,343896.355300002,3136,-7.58397098089e+56,827,31636,69,Deslizamiento,3,Deslizamiento rotacional,Deslizamiento rotacional,dr,843
-8139279.1798,1071005.7319,3137,-7.58397098089e+56,829,31260,69,Deslizamiento,82,Deslizamiento traslacional planar,Deslizamiento,dtp,844
-8502459.0185,331262.469,3138,-7.58397098089e+56,832,31616,69,Deslizamiento,3,Deslizamiento rotacional,Deslizamiento rotacional,dr,845
-8506324.2786,334018.277899999,3139,-7.58397098089e+56,836,31839,69,Deslizamiento,82,Deslizamiento traslacional planar,Deslizamiento,dtp,846
-8425803.1802,363902.785399999,3140,-7.58397098088e+56,1045,30397,69,Deslizamiento,3,Deslizamiento rotacional,Deslizamiento rotacional,dr,972
-8509169.11,302005.061900001,3141,-7.58397098088e+56,1046,30243,69,Deslizamiento,4,Deslizamiento traslacional,Deslizamiento,dt,973
-8496862.1218,300178.626,3142,-7.58397098088e+56,1047,30250,69,Deslizamiento,4,Deslizamiento traslacional,Deslizamiento,dt,974
-8425586.7256,382890.519900002,3143,-7.58397098088e+56,1048,30514,69,Deslizamiento,4,Deslizamiento traslacional,Deslizamiento,dt,975
-8069859.1084,692060.514600001,3144,-7.58397098088e+56,1050,29914,71,Flujo,5,Flujo de detritos,Flujo,fd,976
-8501964.2651,294792.3303,3145,-7.58397098088e+56,1051,30267,69,Deslizamiento,4,Deslizamiento traslacional,Deslizamiento,dt,977
-8139402.8681,804522.039900001,3146,-7.58397098088e+56,1052,30265,69,Deslizamiento,18,Deslizamiento en cuña,Deslizamiento,dc,978
-8515291.682,301478.7982,3147,-7.58397098088e+56,1053,30315,69,Deslizamiento,4,Deslizamiento traslacional,Deslizamiento,dt,979
-8461827.4043,276932.3607,3148,-7.58397098088e+56,1043,30227,72,Reptación,8,Reptacion de suelos,Reptación,lr,970
-8498562.8363,297949.7883,3149,-7.58397098088e+56,1044,30228,69,Deslizamiento,4,Deslizamiento traslacional,Deslizamiento,dt,971
-8529082.9301,253813.557599999,3150,-7.58397098088e+56,1250,30084,72,Reptación,8,Reptacion de suelos,Reptación,lr,1132
-8405765.6719,332965.489599999,3151,-7.58397098088e+56,1251,29814,67,Caida,20,Caida de detritos,Caida,cd,1133
-8423793.2449,321354.4498,3152,-7.58397098088e+56,1252,30588,69,Deslizamiento,4,Deslizamiento traslacional,Deslizamiento,dt,1134
-8370792.7985,384904.097100001,3153,-7.58397098088e+56,1254,30488,69,Deslizamiento,4,Deslizamiento traslacional,Deslizamiento,dt,1135
-8491790.9006,278387.0759,3154,-7.58397098088e+56,1255,30312,72,Reptación,8,Reptacion de suelos,Reptación,lr,1136
-8416402.8676,319403.9005,3155,-7.58397098088e+56,1256,30635,69,Deslizamiento,4,Deslizamiento traslacional,Deslizamiento,dt,1137
-8412939.5946,325286.6008,3156,-7.58397098088e+56,1258,30627,69,Deslizamiento,4,Deslizamiento traslacional,Deslizamiento,dt,1138
-8405147.2302,333460.918299999,3157,-7.58397098088e+56,1259,29810,69,Deslizamiento,4,Deslizamiento traslacional,Deslizamiento,dt,1139
-8200659.5101,750877.743099999,3158,-7.58397098088e+56,1260,30416,71,Flujo,17,Flujo de tierra,Flujo,ft,1140
-8375647.5652,322623.870900001,3159,-7.58397098088e+56,1261,29823,69,Deslizamiento,4,Deslizamiento traslacional,Deslizamiento,dt,1141
-8375369.2665,322530.986,3160,-7.58397098088e+56,1263,29822,69,Deslizamiento,4,Deslizamiento traslacional,Deslizamiento,dt,1142
-8417083.1534,390852.1186,3161,-7.58397098088e+56,1446,30624,69,Deslizamiento,4,Deslizamiento traslacional,Deslizamiento,dt,1278
-8457281.8585,415112.464899998,3162,-7.58397098088e+56,1448,30603,72,Reptación,8,Reptacion de suelos,Reptación,lr,1279
-8421103.024,419326.8686,3163,-7.58397098088e+56,1450,30599,69,Deslizamiento,4,Deslizamiento traslacional,Deslizamiento,dt,1280
-8141783.8683,831053.348200001,3164,-7.58397098088e+56,1452,30417,69,Deslizamiento,4,Deslizamiento traslacional,Deslizamiento,dt,1281
-8084887.2397,824317.8607,3165,-7.58397098088e+56,1454,30193,69,Deslizamiento,3,Deslizamiento rotacional,Deslizamiento rotacional,dr,1282
-8220913.473,765638.511700001,3166,-7.58397098088e+56,1455,30024,72,Reptación,8,Reptacion de suelos,Reptación,lr,1283
-8148401.1935,718069.5011,3167,-7.58397098088e+56,1456,30422,71,Flujo,5,Flujo de detritos,Flujo,fd,1284
-8405456.4511,430855.4417,3168,-7.58397098088e+56,1457,30343,67,Caida,15,Caida de roca,Caida,cr,1285
-8405239.9966,431165.368900001,3169,-7.58397098088e+56,1459,30337,69,Deslizamiento,4,Deslizamiento traslacional,Deslizamiento,dt,1286
-8088876.1881,811971.8356,3170,-7.58397098088e+56,1461,30206,69,Deslizamiento,82,Deslizamiento traslacional planar,Deslizamiento,dtp,1287
-8082227.9407,813094.075800002,3171,-7.58397098088e+56,1462,30202,67,Caida,15,Caida de roca,Caida,cr,1288
-8491419.8356,340118.4366,3172,-7.58397098089e+56,837,31632,69,Deslizamiento,3,Deslizamiento rotacional,Deslizamiento rotacional,dr,847
-8493182.3943,340304.233100001,3173,-7.58397098089e+56,839,31633,69,Deslizamiento,3,Deslizamiento rotacional,Deslizamiento rotacional,dr,848
-8493027.7839,339313.321800001,3174,-7.58397098089e+56,841,31605,69,Deslizamiento,3,Deslizamiento rotacional,Deslizamiento rotacional,dr,849
-8492594.8747,339189.458500002,3175,-7.58397098089e+56,844,31604,69,Deslizamiento,3,Deslizamiento rotacional,Deslizamiento rotacional,dr,850
-8536256.8528,344298.927499998,3176,-7.58397098089e+56,845,31827,69,Deslizamiento,3,Deslizamiento rotacional,Deslizamiento rotacional,dr,851
-8119117.9831,898428.949700002,3177,-7.58397098089e+56,847,31508,69,Deslizamiento,3,Deslizamiento rotacional,Deslizamiento rotacional,dr,852
